RespondentID,Date,Question,Answer,Region,AgeGroup,Gender
103ed494-e9a8-4801-93f2-f878b44524e5,2026-04-07,Which feature should we prioritize next?,Dark Mode,South,18-24,Female
bdc1add3-479f-4c22-b4ae-75b42130ba1b,2026-04-15,Which feature should we prioritize next?,API Access,East,35-44,Male
43a7bf83-b16c-44ce-bf04-78a2bc45b950,2026-03-22,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
cab456ba-b871-4c8c-875d-57c0feeb4b11,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
ea85f652-d6a3-49ea-bcb0-dffc2c6b82fc,2026-04-11,Which feature should we prioritize next?,Export to PDF,West,25-34,Male
ba5d4178-8d3d-490a-b245-6e7365e48941,2026-04-09,Which feature should we prioritize next?,Export to PDF,North,35-44,Male
423b8e8b-f876-4a20-90d9-8203634963a7,2026-03-21,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
26e405d1-c240-4a6b-83bb-670ea1b8fe05,2026-03-27,Which feature should we prioritize next?,Dark Mode,South,55+,Male
518a69ce-458b-4bbe-be3a-c1ba6e9ecc4a,2026-04-04,Which feature should we prioritize next?,API Access,East,45-54,Female
9940c438-5a0d-44dd-ba32-6cd01ee6456c,2026-04-16,Which feature should we prioritize next?,Dark Mode,North,55+,Female
7a0270d3-5aeb-4e1f-bdd4-b6ef8de8e546,2026-04-07,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
f46370e3-71fd-41db-896e-ca5dc137b817,2026-04-15,Which feature should we prioritize next?,API Access,West,55+,Female
6cd8f9ed-838c-4d5f-bf6e-1b169af6a406,2026-04-12,Which feature should we prioritize next?,Real-time Sync,North,25-34,Male
4ba94a58-c1da-4d60-b292-365f3e4ce467,2026-04-04,Which feature should we prioritize next?,API Access,South,25-34,Male
bdeb5a61-3255-4e57-b00d-31122497d6de,2026-04-12,Which feature should we prioritize next?,API Access,West,18-24,Female
d76d6294-c814-4beb-a7d6-65325905748c,2026-03-26,Which feature should we prioritize next?,Mobile App,Central,18-24,Female
69f30f63-2227-41ef-903a-623003a6a1fd,2026-03-20,Which feature should we prioritize next?,Export to PDF,West,35-44,Male
2c02ca1a-4fc2-4aa2-b3df-1ec1da680d66,2026-03-20,Which feature should we prioritize next?,Dark Mode,Central,35-44,Female
cd8c7bd3-cce0-4da6-b7cb-b99c021c6c94,2026-04-12,Which feature should we prioritize next?,Export to PDF,North,25-34,Female
8daf7a52-8728-4066-a550-f9349dc0299d,2026-03-23,Which feature should we prioritize next?,Export to PDF,North,35-44,Other
e4289056-a47d-47f9-9da7-7d029c434936,2026-03-26,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
2d9bd82a-434d-4597-a59d-7825ccdeadd5,2026-04-12,Which feature should we prioritize next?,Mobile App,East,35-44,Male
1d9a9357-f6de-48ee-8659-177f5d9ae36c,2026-04-12,Which feature should we prioritize next?,Export to PDF,Central,25-34,Male
2f167f26-81c0-415a-8fe6-d5690cd195c1,2026-04-07,Which feature should we prioritize next?,Dark Mode,South,45-54,Female
429f4e9b-f579-470f-bb2c-8e796ac16ce7,2026-04-12,Which feature should we prioritize next?,Dark Mode,West,45-54,Male
4863bb63-a8c5-496c-89de-af3f0602a8f4,2026-03-21,Which feature should we prioritize next?,Mobile App,South,35-44,Female
b208ba1b-23cc-4b3e-9fcf-e9fee17cd136,2026-04-05,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
55a03f2e-41d9-4e47-822b-cddc5ffd03be,2026-03-30,Which feature should we prioritize next?,API Access,East,25-34,Male
9e821079-d69d-4586-9c04-0a008ba30f1d,2026-03-28,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
1e46bde1-4a7a-4471-9edc-72f7fbc415fd,2026-03-19,Which feature should we prioritize next?,Export to PDF,East,25-34,Other
7d00a7a0-9798-4f8e-9b48-0060f9013d31,2026-04-08,Which feature should we prioritize next?,Export to PDF,East,25-34,Male
fa3a6016-2aa7-45ea-8299-0b5edb6f38ee,2026-04-01,Which feature should we prioritize next?,API Access,North,18-24,Female
b09beb90-c495-4ee0-bb48-8b5240311c43,2026-04-15,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
b6eabc27-8678-4b0c-bc07-66d15ba071b9,2026-04-14,Which feature should we prioritize next?,Mobile App,Central,35-44,Male
fd1ff256-0ca7-47d9-ad98-a4d20a8ae394,2026-04-04,Which feature should we prioritize next?,Export to PDF,South,45-54,Male
aa105bdd-063d-4bd4-9a4f-b1989a81b12d,2026-03-31,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
d343a525-f22b-4a72-82b5-0f1d1dd81985,2026-04-14,Which feature should we prioritize next?,API Access,West,25-34,Male
a6770547-a85c-4b60-b894-aa8cdd763841,2026-04-01,Which feature should we prioritize next?,Mobile App,North,45-54,Male
b7b94dc0-8f4d-48df-9825-1db78a758d9e,2026-04-09,Which feature should we prioritize next?,Mobile App,West,45-54,Male
80cd05d1-1baf-4148-bb8f-ec09a9a22793,2026-04-09,Which feature should we prioritize next?,API Access,North,25-34,Male
5a4dffa4-31bd-4e75-891f-4db9e06ad8de,2026-04-06,Which feature should we prioritize next?,API Access,Central,35-44,Other
a52387e9-1f43-4f3b-b7ea-675a42aec556,2026-03-28,Which feature should we prioritize next?,Mobile App,South,25-34,Female
c7c5b7ce-9e22-4f4f-b6e8-d362d327e562,2026-04-11,Which feature should we prioritize next?,API Access,Central,55+,Male
f89b6bc5-0b55-441a-b4c6-6ce6a6e0c22d,2026-03-29,Which feature should we prioritize next?,Mobile App,East,18-24,Female
9b8442ba-a7b0-4125-a03e-6b72ff059235,2026-04-08,Which feature should we prioritize next?,Mobile App,East,55+,Female
eabdaa8f-e5ff-4fd1-a29b-f0fcc2ef0611,2026-04-14,Which feature should we prioritize next?,Mobile App,East,35-44,Male
b3106fc8-ef27-43a4-83d8-e873d1a82863,2026-03-22,Which feature should we prioritize next?,Mobile App,Central,35-44,Female
b129773b-0256-4816-8497-0d474aabbd90,2026-03-23,Which feature should we prioritize next?,Dark Mode,West,18-24,Female
bcbd787c-f528-4065-b5d0-dcfa5e296a49,2026-04-04,Which feature should we prioritize next?,API Access,South,35-44,Male
84453764-9ed3-4c41-81ee-5fbd4b501b11,2026-03-20,Which feature should we prioritize next?,API Access,East,25-34,Male
45bb20a9-f119-4e21-9288-3372115cbe2a,2026-04-03,Which feature should we prioritize next?,Dark Mode,East,25-34,Other
5b46bd64-ff61-44cb-a607-597d5d84d552,2026-03-28,Which feature should we prioritize next?,API Access,East,35-44,Female
582953b0-8872-4510-a196-2c6d1d2bd9d6,2026-03-27,Which feature should we prioritize next?,Dark Mode,South,55+,Male
0a90e43e-25cc-48f9-a764-12b15378987c,2026-03-19,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
cc053565-8c61-45e9-95d0-32795cd8a768,2026-03-23,Which feature should we prioritize next?,Mobile App,South,45-54,Male
910c5052-47cd-425b-a0c1-105af57326ee,2026-04-15,Which feature should we prioritize next?,Dark Mode,East,18-24,Female
487bf006-2424-4d78-8dc5-f1600a685d29,2026-04-02,Which feature should we prioritize next?,API Access,Central,25-34,Female
ddfc07d2-a717-4cc0-8160-d22d60b642fd,2026-04-02,Which feature should we prioritize next?,API Access,Central,18-24,Other
059409ef-98cb-4e46-b1a7-40b87caf3786,2026-03-26,Which feature should we prioritize next?,Export to PDF,South,35-44,Male
a036224d-903c-46ca-b657-576ad4ad6db1,2026-04-03,Which feature should we prioritize next?,Dark Mode,Central,55+,Female
beb65488-a9c5-4edb-9323-a648c3e30316,2026-04-08,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
2586afa1-0114-4a4d-9d66-2a8d62085f92,2026-03-19,Which feature should we prioritize next?,Dark Mode,Central,18-24,Male
af2c5463-4249-49d0-b172-1c81229cd5c2,2026-03-21,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Male
ed4fc1e9-5410-4af6-b0d7-da1a03916253,2026-03-19,Which feature should we prioritize next?,Mobile App,South,35-44,Other
a797fe6d-fb0a-4e0b-9eb4-0eabad46301a,2026-03-21,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
a5afc962-2c16-4ea6-aca5-a17c291272a3,2026-04-13,Which feature should we prioritize next?,Mobile App,Central,45-54,Female
ab3adddf-9507-4652-9258-30f2b13f4ca6,2026-03-18,Which feature should we prioritize next?,Export to PDF,East,45-54,Female
bbe35e0f-6f64-484c-89b6-434a7d54b7c2,2026-03-23,Which feature should we prioritize next?,Mobile App,West,35-44,Male
6fe9177e-b6cb-44c6-967f-77cf344666e5,2026-04-13,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
14ca4c45-014d-4a74-901a-926e923879b0,2026-04-06,Which feature should we prioritize next?,Mobile App,West,25-34,Female
e720cbc4-c050-4ecd-acce-cafcdc4a59ed,2026-04-05,Which feature should we prioritize next?,Export to PDF,North,18-24,Female
430c7a6a-7265-41ce-bfb5-6e53f86013f1,2026-03-22,Which feature should we prioritize next?,Real-time Sync,North,25-34,Other
bbb77d79-24a8-4247-a3c8-aed46ca4b51d,2026-04-13,Which feature should we prioritize next?,Dark Mode,Central,25-34,Female
90bad4c7-1acc-4b63-8a23-ad030e445806,2026-03-21,Which feature should we prioritize next?,Mobile App,Central,35-44,Male
a7e6216c-a0a4-4288-9d32-5441429f506d,2026-04-13,Which feature should we prioritize next?,Real-time Sync,East,35-44,Female
1ad75c0c-ff35-442e-a081-b479a3648b5e,2026-03-31,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
4044540e-1013-4d38-94df-e222211f486b,2026-03-23,Which feature should we prioritize next?,Real-time Sync,North,25-34,Male
0a11db83-5200-47ab-ad86-ed88bbe14954,2026-04-10,Which feature should we prioritize next?,Mobile App,Central,25-34,Male
62d9df0b-ee59-42a2-b38b-be6c1c2cbc5b,2026-04-03,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
7a29c56b-a561-4b73-b584-44e4f2392538,2026-03-27,Which feature should we prioritize next?,Dark Mode,Central,45-54,Female
1d769217-0b6d-4c38-b2e6-cd069594ffcc,2026-04-11,Which feature should we prioritize next?,Mobile App,Central,18-24,Female
7c4a9b7f-926f-40e8-a164-e139ddf0873d,2026-04-08,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
adf7ed3a-ee74-49d7-9e46-69f3e9459b6c,2026-03-25,Which feature should we prioritize next?,Export to PDF,North,25-34,Female
442fe207-575b-4f0b-bb15-06dd3df97d30,2026-03-22,Which feature should we prioritize next?,Dark Mode,Central,45-54,Male
5efdcb59-e0da-4bfe-8ed7-24a89e919c67,2026-04-07,Which feature should we prioritize next?,Mobile App,South,35-44,Female
630e0e66-2d37-4141-a9c2-f37417909c12,2026-04-11,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
7775a1e7-c8a2-44db-8c7e-0cb06215153b,2026-04-05,Which feature should we prioritize next?,API Access,Central,35-44,Male
6d9930ac-15c3-466a-aee6-9e2c16b6bc1d,2026-03-28,Which feature should we prioritize next?,Real-time Sync,East,45-54,Female
7bf0bbf6-a5ab-4fe6-957e-2025b442d4f6,2026-04-06,Which feature should we prioritize next?,Real-time Sync,East,55+,Male
d20f8d95-5a9c-4305-9fd9-11372d9fa6cf,2026-04-12,Which feature should we prioritize next?,Mobile App,East,25-34,Male
6df614df-e0ba-43ad-b910-e8c25130c9e1,2026-04-13,Which feature should we prioritize next?,Dark Mode,South,45-54,Female
a5a340ab-9bab-4910-ad6f-71f8edbd7969,2026-03-24,Which feature should we prioritize next?,Mobile App,South,55+,Female
0405f748-0d7b-4993-9a19-ec18ef2d6c3e,2026-03-28,Which feature should we prioritize next?,Dark Mode,Central,55+,Male
9b1c2570-1bf4-415e-86c6-2804f5ce6692,2026-04-13,Which feature should we prioritize next?,Dark Mode,East,35-44,Other
7084e9f8-7ee6-4c46-9d48-2edc0b9d7652,2026-04-01,Which feature should we prioritize next?,Dark Mode,South,35-44,Female
ad3e33a6-bfb9-4a4d-a565-d72b75c36966,2026-03-29,Which feature should we prioritize next?,Export to PDF,North,25-34,Female
1b365195-a9ae-46d9-8c61-b91432403394,2026-03-24,Which feature should we prioritize next?,Mobile App,Central,45-54,Male
f24fca41-7121-4f9a-a70f-4718963ebf16,2026-04-06,Which feature should we prioritize next?,Mobile App,West,35-44,Female
c5d4c720-9937-4c27-9f33-a694f29eccfb,2026-03-29,Which feature should we prioritize next?,Export to PDF,Central,35-44,Female
382bfad1-6758-4a9b-a6c9-09c413dd7323,2026-04-13,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
120b98f0-a7fb-4328-9819-b8233499ce79,2026-03-23,Which feature should we prioritize next?,Real-time Sync,East,45-54,Female
0ca7ead1-5f60-48c0-8452-fc3093cf378c,2026-04-03,Which feature should we prioritize next?,Export to PDF,West,45-54,Male
7b3fb4bb-4ba7-4cf1-88b8-26850dc59711,2026-04-15,Which feature should we prioritize next?,Export to PDF,East,18-24,Male
a199d461-6760-43ea-890b-da7451d23f7e,2026-04-02,Which feature should we prioritize next?,Dark Mode,North,45-54,Male
c4488862-f2af-4498-b6c4-ce3ba1f059f5,2026-03-27,Which feature should we prioritize next?,Mobile App,West,35-44,Male
2248fd4e-141d-452b-a62d-a762a9f7def9,2026-04-10,Which feature should we prioritize next?,Mobile App,Central,45-54,Female
41ab4bcb-d125-444f-8d7e-f7ea7bb48d89,2026-04-15,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
18589357-fe82-42e4-9554-fc67e47fee1d,2026-04-06,Which feature should we prioritize next?,Dark Mode,Central,25-34,Other
402efcf4-6567-4258-9e0e-6232c3706416,2026-04-13,Which feature should we prioritize next?,Mobile App,South,55+,Female
ef88b2b8-b855-4834-bd0d-ced35753957c,2026-04-12,Which feature should we prioritize next?,Mobile App,East,25-34,Male
70f7cfa0-c155-4cda-ba61-77c549612283,2026-04-16,Which feature should we prioritize next?,Dark Mode,West,45-54,Male
523dff28-4528-42bb-a7dd-5275bf67ddf5,2026-03-22,Which feature should we prioritize next?,Real-time Sync,East,35-44,Female
50e4ac46-1835-4a70-a931-ac8f9516d784,2026-03-21,Which feature should we prioritize next?,Dark Mode,Central,35-44,Other
f1edaf62-3e57-433e-865c-45df64720afe,2026-04-08,Which feature should we prioritize next?,Export to PDF,North,25-34,Male
4f0f1212-5972-4c13-bc3e-519af841431b,2026-04-03,Which feature should we prioritize next?,Real-time Sync,East,35-44,Male
a99eb90f-3b1a-496a-bd44-6afb98ac2ca9,2026-03-23,Which feature should we prioritize next?,Export to PDF,West,25-34,Female
88ece127-29a4-47d6-859a-e6d041d71b57,2026-03-20,Which feature should we prioritize next?,Mobile App,South,18-24,Female
c0f884fa-65dc-46c3-9c6a-a9122cca25d7,2026-04-12,Which feature should we prioritize next?,Export to PDF,North,25-34,Male
09e47844-e904-4934-a9aa-8cdf666973b2,2026-04-04,Which feature should we prioritize next?,Dark Mode,South,18-24,Female
1107c89a-44e0-451b-b097-2031ea05c394,2026-04-10,Which feature should we prioritize next?,Real-time Sync,East,55+,Male
540dbcf6-ce27-43e9-95b6-975c9f3763c4,2026-04-10,Which feature should we prioritize next?,Export to PDF,Central,55+,Male
99a55b97-b78a-4b18-97a3-3819f5c3b917,2026-03-31,Which feature should we prioritize next?,API Access,Central,25-34,Male
4c926616-0542-431d-86f0-dcdf07a3fdaa,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,45-54,Male
298e0051-9d8c-47d7-a515-d432fde5c6db,2026-04-07,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
4846e64d-91b5-47db-93fe-103b79ec6373,2026-04-14,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
61315f97-d9c0-4fb7-b5b5-5d11a4520146,2026-04-07,Which feature should we prioritize next?,Mobile App,Central,45-54,Male
96cc7c61-db49-4b09-9e43-d520cbc269db,2026-03-29,Which feature should we prioritize next?,Export to PDF,West,55+,Male
2c500cc1-6d0e-45c1-824a-273d8b49a15f,2026-04-04,Which feature should we prioritize next?,API Access,East,25-34,Male
8127ea79-0558-444b-b68c-14f823c540f3,2026-03-26,Which feature should we prioritize next?,Export to PDF,East,45-54,Other
2337d917-37fe-4eeb-9629-d3b74e1e6aa6,2026-04-03,Which feature should we prioritize next?,Real-time Sync,Central,25-34,Male
5ee659db-8ab0-4856-b63d-e6aa3635446f,2026-03-24,Which feature should we prioritize next?,Dark Mode,South,55+,Male
7f519a9b-ac46-47b3-bf43-7786c4dcc668,2026-04-07,Which feature should we prioritize next?,API Access,East,18-24,Female
ddf20802-c488-4d14-9f94-c683473dfda7,2026-03-22,Which feature should we prioritize next?,Mobile App,Central,35-44,Other
951cd7d5-4390-4077-b7c7-f7cabb07fe07,2026-04-03,Which feature should we prioritize next?,Mobile App,West,35-44,Male
76a21e5a-8580-473a-85a5-b038002ba720,2026-03-21,Which feature should we prioritize next?,API Access,Central,35-44,Female
41c21628-f178-48f6-a37e-f83761046aa1,2026-03-19,Which feature should we prioritize next?,Dark Mode,East,18-24,Female
3349f1e7-529f-49d3-9173-1d883168b73a,2026-04-01,Which feature should we prioritize next?,Mobile App,West,55+,Female
e65dd7af-aeba-4845-b49a-fb6c4f5e57b3,2026-03-25,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
dee37242-29b8-47fc-8740-d7b6b816d2f3,2026-03-23,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
4e9fa070-1131-49db-989d-476b6ce8d2bf,2026-03-29,Which feature should we prioritize next?,Real-time Sync,West,25-34,Male
d150d5cb-8a0a-4657-b01e-5aa610cca259,2026-03-25,Which feature should we prioritize next?,Mobile App,North,25-34,Female
b67e37d1-d33d-4f7b-bb09-4dce9a2eaca6,2026-04-07,Which feature should we prioritize next?,Mobile App,South,35-44,Female
110cba03-90f2-4065-be4b-a48233da810d,2026-03-21,Which feature should we prioritize next?,Export to PDF,West,25-34,Male
970b4e1e-e620-4a06-9db7-a021e74c1d1c,2026-03-31,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
4e679862-e932-4543-ae79-f2de19087c3e,2026-04-16,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
e15f450f-0510-4bbb-aec0-58aa647014ee,2026-04-13,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
0a95e38b-873d-4451-9e1c-d6e6893f90b3,2026-04-16,Which feature should we prioritize next?,Export to PDF,South,45-54,Male
d26b4dd5-5051-42cd-9721-2891d520e554,2026-03-20,Which feature should we prioritize next?,Dark Mode,West,45-54,Male
641620ed-7268-41f3-9aab-77dfa5d67022,2026-04-05,Which feature should we prioritize next?,Export to PDF,West,18-24,Male
6fca79bc-c338-41b5-9433-565b7edacfbe,2026-04-09,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
a2b06ecf-eae9-47df-8a19-d849cd0dbf41,2026-04-08,Which feature should we prioritize next?,Export to PDF,South,18-24,Male
57ec01fa-061d-434c-afe8-7f7aabdb1137,2026-03-29,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
64463c5b-90b8-4b5c-8e17-3e5861addb4d,2026-04-15,Which feature should we prioritize next?,Mobile App,East,35-44,Male
8abe738d-d7d2-47ce-beb2-d789a4e45ce1,2026-04-09,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
56af4c6c-1ac0-4ba2-b715-e882c9011ab0,2026-03-23,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
1f575cb2-7406-4eb4-b1a1-26b389ab6671,2026-03-19,Which feature should we prioritize next?,Dark Mode,East,25-34,Male
1aeb7c47-f2e0-44ee-ae4b-7c63c62cbbf6,2026-03-18,Which feature should we prioritize next?,Dark Mode,North,18-24,Male
52d5fcaa-b43c-4da5-9c30-af31bf2e6d28,2026-03-19,Which feature should we prioritize next?,Export to PDF,East,45-54,Male
17d7f649-7001-4f84-9fe9-49e898075d1d,2026-04-03,Which feature should we prioritize next?,Export to PDF,South,55+,Male
d0ab771a-7fb7-471b-8f93-40b4625b9af6,2026-03-27,Which feature should we prioritize next?,Dark Mode,North,18-24,Male
7fb9ff32-6212-4b73-bd4c-7e89c7c878e5,2026-03-23,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
03cbe1c5-6815-4d42-a032-8c5dfc86655a,2026-04-16,Which feature should we prioritize next?,Mobile App,Central,45-54,Male
0e97167d-06ee-4a25-bcb3-605ebc7c5fac,2026-03-27,Which feature should we prioritize next?,API Access,East,55+,Male
f9a9dbde-4ddb-46e3-ae53-ba2f7094fe29,2026-04-01,Which feature should we prioritize next?,Mobile App,South,25-34,Male
e9218fe1-de36-451a-92e8-f1906f697dbb,2026-03-25,Which feature should we prioritize next?,Dark Mode,West,18-24,Other
ec0d00fc-f521-4dca-943c-daa13e8a663d,2026-04-12,Which feature should we prioritize next?,Export to PDF,East,18-24,Female
5c8b221d-054f-4be0-869b-3295bc26039d,2026-03-22,Which feature should we prioritize next?,Dark Mode,West,35-44,Female
084f68eb-7630-442c-b937-40599a2d1255,2026-03-30,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
06a02eda-cb9a-49a5-ade9-cb55825ca57a,2026-04-09,Which feature should we prioritize next?,Real-time Sync,East,18-24,Male
e3704d4a-b056-44b3-992f-293d7a0144b7,2026-04-16,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
14fad813-84d4-4c61-aa05-67cbd6449311,2026-03-25,Which feature should we prioritize next?,Export to PDF,West,18-24,Male
72d203bc-88f0-498a-9633-22b49926777f,2026-03-18,Which feature should we prioritize next?,Mobile App,Central,45-54,Female
b2439205-28ba-4609-ac45-4cc704847214,2026-04-14,Which feature should we prioritize next?,Mobile App,North,25-34,Female
7182204c-2911-4d55-b983-b3f69527ab2d,2026-03-30,Which feature should we prioritize next?,Export to PDF,North,18-24,Female
66aa6db4-a410-4598-a574-596fe2f1804a,2026-04-01,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
2ff74c7b-bebd-454e-b326-7b2367a50225,2026-03-18,Which feature should we prioritize next?,Dark Mode,North,25-34,Male
4d15f5f4-7dab-4756-be02-f8190d868280,2026-04-01,Which feature should we prioritize next?,Export to PDF,East,55+,Female
86fedf5d-7b71-4f8f-aa37-dc067e28659a,2026-04-13,Which feature should we prioritize next?,Dark Mode,East,35-44,Male
b551d265-6d4b-45bd-ac69-eb0ce53852c2,2026-04-01,Which feature should we prioritize next?,Export to PDF,East,25-34,Male
0cc07479-dee1-403b-8c75-ec0c1c87b50a,2026-04-06,Which feature should we prioritize next?,Dark Mode,Central,45-54,Female
21d5a98e-a3c1-4595-8499-45b3b3406037,2026-04-13,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
4f51e23b-661e-40ef-a1f2-c7248abb08ce,2026-03-18,Which feature should we prioritize next?,Export to PDF,Central,55+,Male
bd2cce00-2f39-4319-94b8-2906e966712a,2026-03-28,Which feature should we prioritize next?,Dark Mode,South,25-34,Male
45a08c16-83c0-48c8-883c-59c59c3e93dd,2026-03-29,Which feature should we prioritize next?,Export to PDF,Central,35-44,Female
6324044d-96b5-4dd4-adf7-28e668527b7b,2026-03-23,Which feature should we prioritize next?,Mobile App,East,18-24,Female
e01d6997-dca2-4c20-9f33-0d2f266d9f29,2026-03-29,Which feature should we prioritize next?,API Access,East,25-34,Male
f78a0b13-48ad-4781-90b7-f744ddf9fe9a,2026-04-11,Which feature should we prioritize next?,Dark Mode,South,45-54,Female
e89f7a9f-a15d-4d79-a501-bcdb05473388,2026-03-25,Which feature should we prioritize next?,Dark Mode,South,45-54,Male
e27e4656-7b46-408c-8498-5e6fc4ff5ba9,2026-04-13,Which feature should we prioritize next?,Dark Mode,Central,25-34,Male
44b7fcf0-9f9d-405e-a24d-d825e3393940,2026-04-16,Which feature should we prioritize next?,Dark Mode,West,25-34,Female
fe6a1236-db35-4697-baf0-151eb81cc6e6,2026-04-16,Which feature should we prioritize next?,Mobile App,South,45-54,Female
a68648f8-2839-4059-97d0-f24378722408,2026-04-01,Which feature should we prioritize next?,Dark Mode,North,55+,Other
ec54c2fb-7c79-49b5-a146-66ccd6120eb4,2026-04-16,Which feature should we prioritize next?,Real-time Sync,East,18-24,Male
8c89054e-1913-4cd5-abf4-32f29739760e,2026-03-26,Which feature should we prioritize next?,Dark Mode,North,35-44,Female
6abe692d-e4d0-4e9b-8a2f-f5e6adff356a,2026-03-29,Which feature should we prioritize next?,Export to PDF,East,25-34,Female
4a5c9a70-3bfd-4174-839f-2e6424d0f3ee,2026-04-08,Which feature should we prioritize next?,Mobile App,East,45-54,Female
1d0e9697-b749-4217-85ab-a9703ff5a4ce,2026-03-25,Which feature should we prioritize next?,API Access,South,18-24,Male
93650ee1-22dc-4371-8949-b232eedead0f,2026-04-14,Which feature should we prioritize next?,Dark Mode,South,25-34,Female
5bb5ab9c-01e9-44eb-ab68-b18480e4fd10,2026-03-20,Which feature should we prioritize next?,API Access,North,45-54,Female
68d99503-47b9-4d9f-a986-91d62d4a3020,2026-04-05,Which feature should we prioritize next?,Dark Mode,East,18-24,Male
f687f408-7612-45fc-8955-e8b6efba1d15,2026-04-10,Which feature should we prioritize next?,API Access,North,35-44,Male
ccb6109b-bc19-44ed-9b34-33151f5df373,2026-04-06,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
b81bd2ae-8dce-4ead-a708-064b9a373895,2026-03-23,Which feature should we prioritize next?,API Access,North,25-34,Female
61d1f300-2b0f-4a15-8cdc-8a28860ab31b,2026-03-28,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
ed5537a0-89e6-4116-9286-5d2ffa801abe,2026-03-18,Which feature should we prioritize next?,API Access,North,35-44,Female
19d4634a-7d29-40d8-9aae-6b787228fed5,2026-04-04,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
083c169d-79f6-4510-8d7a-7f9f5ddcde81,2026-03-24,Which feature should we prioritize next?,Mobile App,Central,35-44,Female
63c1e97f-239c-461e-8488-b847ad2091b0,2026-04-13,Which feature should we prioritize next?,Export to PDF,Central,45-54,Male
f3d4444b-6603-4695-8332-adc87fa3696c,2026-04-09,Which feature should we prioritize next?,Mobile App,West,45-54,Male
a772c4e2-d4d5-42fb-bc3e-e03886af51c2,2026-04-10,Which feature should we prioritize next?,Dark Mode,North,25-34,Female
eed12754-a7b5-42fd-ad51-4b1f4343a233,2026-03-24,Which feature should we prioritize next?,Dark Mode,North,18-24,Male
bde1087a-7fba-4d28-8106-c48737376c3f,2026-03-27,Which feature should we prioritize next?,Dark Mode,West,25-34,Male
3ad99da3-0849-4930-89a7-1aed7e6ff808,2026-03-27,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
6245122d-04ab-4f88-a475-9fc024d60abe,2026-04-15,Which feature should we prioritize next?,API Access,South,25-34,Male
b53fde9e-4565-4d83-b7ce-0463bcc2e06c,2026-04-15,Which feature should we prioritize next?,Dark Mode,North,35-44,Male
e25b5a81-31d9-4fa3-a716-da637935c8e0,2026-04-08,Which feature should we prioritize next?,Real-time Sync,South,18-24,Male
c2d01e2b-3773-4a3e-a125-fa6ac20d4fda,2026-04-01,Which feature should we prioritize next?,Dark Mode,West,18-24,Male
13eb4973-867d-476a-8f1d-087d63d7df8c,2026-04-09,Which feature should we prioritize next?,Dark Mode,East,25-34,Female
b5c1e158-7b77-483e-a44b-c27483b97cd8,2026-03-23,Which feature should we prioritize next?,Mobile App,East,35-44,Female
677a53fe-5b69-4796-8d80-7387203995ab,2026-03-28,Which feature should we prioritize next?,Mobile App,East,25-34,Female
c08ca6b8-b675-46a4-a5de-14c695d50c84,2026-04-12,Which feature should we prioritize next?,Export to PDF,West,35-44,Male
e2adf900-9bc1-4654-bbd5-b6730a8527e1,2026-04-14,Which feature should we prioritize next?,Export to PDF,Central,25-34,Female
